elapsed_time,servo_val,motor_speed
38.287,570,0
38.319,570,0
38.351,570,0
38.384,570,0
38.416,570,0
38.447,570,0
38.479,570,0
38.512,570,0
38.56,570,0
38.591,570,0
38.623,570,0
38.656,570,0
38.687,570,0
38.721,570,0
38.752,570,0
38.783,570,0
38.815,570,0
38.847,570,0
38.879,570,0
38.912,570,0
38.961,570,0
38.991,570,0
39.023,570,0
39.055,570,0
39.088,570,0
39.118,570,0
39.151,570,0
39.183,570,0
39.216,570,0
39.246,570,0
39.279,570,0
39.311,570,0
39.358,570,0
39.391,570,0
39.423,570,0
39.455,570,0
39.487,570,0
39.519,570,0
39.552,570,0
39.584,570,0
39.614,570,0
39.647,570,0
39.679,570,0
39.711,570,0
39.759,570,0
39.791,570,0
39.822,570,0
39.855,570,0
39.886,570,0
39.919,570,0
39.95,570,0
39.982,570,0
40.014,570,0
40.047,570,0
40.078,570,0
40.109,570,0
40.159,570,0
40.19,570,0
40.222,570,0
40.255,570,0
40.288,570,0
40.319,570,0
40.351,570,0
40.383,570,0
40.415,570,0
40.448,570,0
40.479,570,0
40.511,570,0
40.544,570,0
40.591,570,0
40.623,570,0
40.655,570,0
40.687,570,0
40.719,570,0
40.751,570,0
40.783,570,0
40.816,570,0
40.848,570,0
40.88,570,0
40.911,570,0
40.943,570,0
40.992,570,0
41.024,570,0
41.056,570,0
41.088,570,0
41.119,570,0
41.151,570,0
41.183,570,0
41.215,570,0
41.247,570,0
41.279,570,0
41.312,570,0
41.36,570,0
41.391,570,0
41.423,570,0
41.455,570,0
41.488,570,0
41.519,570,0
41.551,570,0
41.583,570,0
41.615,570,0
41.648,570,0
41.679,570,0
41.711,570,0
41.743,570,0
41.792,570,0
41.824,570,0
41.855,570,0
41.888,570,0
41.919,570,0
41.952,570,0
41.984,570,0
42.015,570,0
42.046,570,0
42.079,570,0
42.111,570,0
42.143,570,0
42.19,570,0
42.223,570,0
42.254,570,0
42.287,570,0
42.319,570,0
42.351,570,0
42.384,570,0
42.416,570,0
42.448,570,0
42.48,570,0
