elapsed_time,servo_val,motor_speed
24.389,480,200
24.422,480,200
24.453,570,200
24.485,570,200
24.517,570,200
24.549,570,200
24.581,570,200
24.614,570,200
24.661,570,200
24.693,570,200
24.724,570,200
24.756,570,200
24.789,570,200
24.821,570,200
24.853,570,200
24.885,570,200
24.917,570,200
24.95,570,200
24.981,570,200
25.013,570,200
25.063,570,200
25.093,570,200
25.125,570,200
25.157,570,200
25.19,570,200
25.221,570,200
25.252,570,200
25.286,570,200
25.318,570,200
25.35,570,200
25.38,570,200
25.413,570,200
25.462,570,200
25.494,570,200
25.525,570,200
25.557,570,200
25.59,570,200
25.622,570,200
25.655,570,200
25.685,570,200
25.718,570,200
25.75,570,200
25.781,570,200
25.813,570,200
25.862,570,200
25.893,570,200
25.926,570,200
25.958,570,200
25.988,570,200
26.021,570,200
26.053,570,200
26.086,570,200
26.117,570,200
26.149,570,200
26.182,570,200
26.215,570,200
26.263,570,200
26.293,570,200
26.326,570,200
26.357,570,200
26.39,570,200
26.421,570,200
26.454,570,200
26.486,570,200
26.518,570,200
26.549,570,200
26.581,570,200
26.614,570,200
26.645,570,200
26.693,570,200
26.726,680,200
26.757,680,200
26.788,680,200
26.82,680,200
26.853,680,200
26.886,680,200
26.918,680,200
26.949,680,200
26.982,680,200
27.013,680,200
27.046,680,200
27.093,680,200
27.126,570,200
27.157,570,200
27.188,570,200
27.221,570,200
27.253,570,200
27.284,570,200
27.316,570,200
27.349,570,200
27.381,570,200
27.413,570,200
27.462,570,200
27.493,570,200
27.525,570,200
27.557,680,200
27.589,680,200
27.622,680,200
27.654,680,200
27.685,680,200
27.717,680,200
27.75,680,200
27.781,680,200
27.813,680,200
27.845,680,200
27.893,680,200
27.924,680,200
27.957,680,200
27.989,680,200
28.021,680,200
28.053,680,200
28.084,680,200
28.116,680,200
28.149,680,200
28.18,680,200
28.215,680,200
28.245,680,200
28.294,680,200
28.325,680,200
28.356,680,200
28.389,680,200
28.422,680,200
28.454,680,200
28.486,680,200
28.517,680,200
28.549,680,200
28.581,680,200
28.614,680,200
28.645,680,200
28.693,680,200
28.727,680,200
28.758,680,200
28.79,680,200
28.821,680,200
28.853,680,200
28.885,680,200
28.918,570,200
28.95,570,200
28.982,570,200
29.014,570,200
29.045,570,200
29.095,570,200
29.126,570,200
29.159,570,200
29.19,570,200
29.222,570,200
29.255,570,200
29.286,570,200
29.317,570,200
29.35,570,200
29.382,680,200
29.413,680,200
29.444,680,200
29.495,680,200
29.525,680,200
29.556,680,200
29.589,570,200
29.621,570,200
29.654,570,200
29.685,570,200
29.718,570,200
29.75,570,200
29.782,570,200
29.813,570,200
29.845,680,200
29.894,680,200
29.926,680,200
29.958,680,200
29.989,570,200
30.021,570,200
30.053,570,200
30.085,570,200
30.117,570,200
30.149,570,200
30.181,570,200
30.213,570,200
30.246,570,200
30.294,570,200
30.325,570,200
30.358,680,200
30.39,680,200
30.424,680,200
30.455,680,200
30.486,680,200
30.516,680,200
30.551,680,200
30.581,570,200
30.612,570,200
30.645,570,200
30.677,570,200
30.725,570,200
30.756,570,200
30.79,570,200
30.821,680,200
30.853,680,200
30.885,680,200
30.917,680,200
30.948,680,200
30.98,680,200
31.014,680,200
31.045,680,200
31.092,680,200
31.125,680,200
